编号,定义位置,code,HTTP状态,排序有效,唯一,生成映射,当前精确字面量次数,首个精确字面量位置,审阅结论
ERR-AU-007-0796,01_core_hexin/packages/contract/definitions/errors.yml:1593,ORDER_REMINDER_NOT_ALLOWED_OR_RATE_LIMITED,429,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/order_dingdan/03_application_yingyong/services_fuwu/OrderOperations.ts:58,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0797,01_core_hexin/packages/contract/definitions/errors.yml:1595,ORDER_REMINDER_TABLE_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0798,01_core_hexin/packages/contract/definitions/errors.yml:1597,ORG_UNIT_CYCLE,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0799,01_core_hexin/packages/contract/definitions/errors.yml:1599,ORG_UNIT_PARENT_KIND_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0800,01_core_hexin/packages/contract/definitions/errors.yml:1601,ORG_UNIT_PARENT_NOT_FOUND,404,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0801,01_core_hexin/packages/contract/definitions/errors.yml:1603,ORG_UNIT_PARENT_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0802,01_core_hexin/packages/contract/definitions/errors.yml:1605,ORG_UNIT_TENANT_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0803,01_core_hexin/packages/contract/definitions/errors.yml:1607,ORG_UNIT_TENANT_REQUIRED,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0804,01_core_hexin/packages/contract/definitions/errors.yml:1609,ORGANIZATION_NOT_FOUND,404,false,true,ErrorContract.generated.ts/errorStatus,3,01_core_hexin/services/commerce/src/modules/organization/05_interface_jieru/OrganizationPort.ts:7,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0805,01_core_hexin/packages/contract/definitions/errors.yml:1611,ORGANIZATION_ORPHAN,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0806,01_core_hexin/packages/contract/definitions/errors.yml:1613,ORIGIN_REQUIRED,403,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/interface/HttpApp.ts:181,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0807,01_core_hexin/packages/contract/definitions/errors.yml:1615,OUTBOX_CLAIM_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/infrastructure/OutboxStore.ts:29,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0808,01_core_hexin/packages/contract/definitions/errors.yml:1617,OUTBOX_LEASE_LOST,503,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/foundation/infrastructure/OutboxStore.ts:50,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0809,01_core_hexin/packages/contract/definitions/errors.yml:1619,OWNER_MEMBERSHIP_PROTECTED,500,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/identity/05_interface_jieru/http/CredentialOperations.ts:44,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0810,01_core_hexin/packages/contract/definitions/errors.yml:1621,OWNER_ROLE_PROTECTED,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0811,01_core_hexin/packages/contract/definitions/errors.yml:1623,P0_CLIENT_ENVIRONMENT_EXAMPLE_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0812,01_core_hexin/packages/contract/definitions/errors.yml:1625,P0_CLIENT_PORT_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0813,01_core_hexin/packages/contract/definitions/errors.yml:1627,P0_CORS_PORT_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0814,01_core_hexin/packages/contract/definitions/errors.yml:1629,P0_DATABASE_OBJECT_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0815,01_core_hexin/packages/contract/definitions/errors.yml:1631,P0_ENTRY_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0816,01_core_hexin/packages/contract/definitions/errors.yml:1633,P0_LOCAL_CONTRACT_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0817,01_core_hexin/packages/contract/definitions/errors.yml:1635,P0_LOCAL_DEPENDENCY_VERSION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/verify-p0.mjs:25,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0818,01_core_hexin/packages/contract/definitions/errors.yml:1637,P0_LOCAL_PORT_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0819,01_core_hexin/packages/contract/definitions/errors.yml:1639,P0_LOCAL_SECRET_NOT_IGNORED,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0820,01_core_hexin/packages/contract/definitions/errors.yml:1641,P0_OPERATION_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0821,01_core_hexin/packages/contract/definitions/errors.yml:1643,P0_PRODUCTION_CLIENT_LOCAL_BRANCH,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0822,01_core_hexin/packages/contract/definitions/errors.yml:1645,P0_PRODUCTION_SUBSTITUTE,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0823,01_core_hexin/packages/contract/definitions/errors.yml:1647,PACKAGE_LOCK_VERSION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/check/lock.mjs:7,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0824,01_core_hexin/packages/contract/definitions/errors.yml:1649,PACKAGE_LOCK_WORKSPACE_DRIFT,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0825,01_core_hexin/packages/contract/definitions/errors.yml:1651,PACKAGE_LOCK_WORKSPACES_DRIFT,500,false,true,ErrorContract.generated.ts/errorStatus,1,04_tools/scripts/check/lock.mjs:8,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0826,01_core_hexin/packages/contract/definitions/errors.yml:1653,PAGE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/packages/kernel/src/Page.ts:8,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0827,01_core_hexin/packages/contract/definitions/errors.yml:1655,PARALLEL_CONCURRENCY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/foundation/performance/Parallel.ts:2,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0828,01_core_hexin/packages/contract/definitions/errors.yml:1657,PARENT_ORDER_RECIPIENT_NOT_FOUND,404,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0829,01_core_hexin/packages/contract/definitions/errors.yml:1659,PARTNER_ADDRESS_SECURE_STAGE_INCOMPLETE,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0830,01_core_hexin/packages/contract/definitions/errors.yml:1661,PASSWORD_POLICY_REJECTED,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/identity/02_domain_yewu/policies_guize/PasswordPolicy.ts:16,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0831,01_core_hexin/packages/contract/definitions/errors.yml:1663,PAYMENT_ACCOUNTING_EVIDENCE_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0832,01_core_hexin/packages/contract/definitions/errors.yml:1665,PAYMENT_ACCOUNTING_PENDING,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0833,01_core_hexin/packages/contract/definitions/errors.yml:1667,PAYMENT_APPLICATION_CONFLICT,409,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/payment_zhifu/03_application_yingyong/services_fuwu/ExternalPaymentIntentOperations.ts:71,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0834,01_core_hexin/packages/contract/definitions/errors.yml:1669,PAYMENT_CAPTURE_STATE_INVALID,409,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/payment_zhifu/03_application_yingyong/services_fuwu/PaymentSettlement.ts:41,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0835,01_core_hexin/packages/contract/definitions/errors.yml:1671,PAYMENT_CLOSE_OPERATION_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0836,01_core_hexin/packages/contract/definitions/errors.yml:1673,PAYMENT_CLOSE_RESULT_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0837,01_core_hexin/packages/contract/definitions/errors.yml:1675,PAYMENT_CURRENCY_UNSUPPORTED,400,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/payment_zhifu/03_application_yingyong/services_fuwu/RefundPlanner.ts:54,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0838,01_core_hexin/packages/contract/definitions/errors.yml:1677,PAYMENT_DEADLETTER_EVIDENCE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/payment_zhifu/05_interface_jieru/http/PaymentOperations.ts:244,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0839,01_core_hexin/packages/contract/definitions/errors.yml:1679,PAYMENT_EFFECT_IDENTITY_IMMUTABLE,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0840,01_core_hexin/packages/contract/definitions/errors.yml:1681,PAYMENT_EFFECT_ORDER_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0841,01_core_hexin/packages/contract/definitions/errors.yml:1683,PAYMENT_EFFECT_WORKER_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0842,01_core_hexin/packages/contract/definitions/errors.yml:1685,PAYMENT_EXPIRY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,3,01_core_hexin/services/commerce/src/modules/payment_zhifu/03_application_yingyong/queries_duqu/ReadPaymentIntent.ts:76,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0843,01_core_hexin/packages/contract/definitions/errors.yml:1687,PAYMENT_EXTERNAL_TENDER_NOT_CAPTURED,409,true,true,ErrorContract.generated.ts/errorStatus,2,01_core_hexin/services/commerce/src/modules/payment_zhifu/03_application_yingyong/services_fuwu/PaymentSettlement.ts:48,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0844,01_core_hexin/packages/contract/definitions/errors.yml:1689,PAYMENT_FULFILLMENT_EVIDENCE_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0845,01_core_hexin/packages/contract/definitions/errors.yml:1691,PAYMENT_FULFILLMENT_ITEMS_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0846,01_core_hexin/packages/contract/definitions/errors.yml:1693,PAYMENT_FULFILLMENT_SUBORDER_MISSING,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0847,01_core_hexin/packages/contract/definitions/errors.yml:1695,PAYMENT_INTENT_NOT_FOUND,404,true,true,ErrorContract.generated.ts/errorStatus,4,01_core_hexin/services/commerce/src/modules/payment_zhifu/03_application_yingyong/queries_duqu/ReadPaymentIntent.ts:44,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0848,01_core_hexin/packages/contract/definitions/errors.yml:1697,PAYMENT_INTENT_NOT_PAYABLE,409,true,true,ErrorContract.generated.ts/errorStatus,3,01_core_hexin/services/commerce/src/modules/payment_zhifu/03_application_yingyong/services_fuwu/ExternalPaymentIntentOperations.ts:69,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0849,01_core_hexin/packages/contract/definitions/errors.yml:1699,PAYMENT_INTERNAL_OUTBOX_STATE_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0850,01_core_hexin/packages/contract/definitions/errors.yml:1701,PAYMENT_LEGACY_RUNTIME_REMAINS,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0851,01_core_hexin/packages/contract/definitions/errors.yml:1703,PAYMENT_NOT_REFUNDABLE,409,true,true,ErrorContract.generated.ts/errorStatus,1,01_core_hexin/services/commerce/src/modules/payment_zhifu/03_application_yingyong/services_fuwu/RefundPlanner.ts:53,[FACT] 定义合法；当前精确字面量消费者已记录
ERR-AU-007-0852,01_core_hexin/packages/contract/definitions/errors.yml:1705,PAYMENT_NOTIFICATION_EVIDENCE_MISMATCH,409,false,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0853,01_core_hexin/packages/contract/definitions/errors.yml:1707,PAYMENT_OPERATION_QUERY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0854,01_core_hexin/packages/contract/definitions/errors.yml:1709,PAYMENT_OUTBOX_EFFECTS_NOT_STARTED,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0855,01_core_hexin/packages/contract/definitions/errors.yml:1711,PAYMENT_OUTBOX_ENVELOPE_IMMUTABLE,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0856,01_core_hexin/packages/contract/definitions/errors.yml:1713,PAYMENT_OUTBOX_EVIDENCE_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0857,01_core_hexin/packages/contract/definitions/errors.yml:1715,PAYMENT_OUTBOX_LEASE_LOST,503,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0858,01_core_hexin/packages/contract/definitions/errors.yml:1717,PAYMENT_OUTBOX_NOT_AUTHORIZED,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0859,01_core_hexin/packages/contract/definitions/errors.yml:1719,PAYMENT_OUTBOX_OPERATION_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0860,01_core_hexin/packages/contract/definitions/errors.yml:1721,PAYMENT_OUTBOX_QUERY_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0861,01_core_hexin/packages/contract/definitions/errors.yml:1723,PAYMENT_OUTBOX_REPLAY_SUPERSEDED,500,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0862,01_core_hexin/packages/contract/definitions/errors.yml:1725,PAYMENT_OUTBOX_REQUEST_CONFLICT,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0863,01_core_hexin/packages/contract/definitions/errors.yml:1727,PAYMENT_OUTBOX_RESULT_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0864,01_core_hexin/packages/contract/definitions/errors.yml:1729,PAYMENT_OUTBOX_SOURCE_INVALID,400,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
ERR-AU-007-0865,01_core_hexin/packages/contract/definitions/errors.yml:1731,PAYMENT_OUTBOX_STATE_MISMATCH,409,true,true,ErrorContract.generated.ts/errorStatus,0,,[FACT] 定义合法；零精确字面量不是删除证据
